state,year,pct_ev,pct_phev,pct_hev,pct_biodiesel,pct_e85,pct_cng,pct_propane,pct_hydrogen,pct_methanol,pct_gasoline,pct_diesel
Alabama,2021,0.09966918313682245,0.06998049028755621,0.9012638900670117,0.8588514717109169,9.532191025532276,0.010603104589023667,0.0021206209178047334,0.0,0.0,85.90635338026973,2.618966833488846
Alaska,2021,0.23098791755508172,0.08884150675195451,1.297085998578536,1.3503909026297085,8.901918976545842,0.017768301350390904,0.0,0.0,0.0,82.48045486851457,5.6325515280739165
Arizona,2021,0.6471925835228267,0.2464738340197497,2.1021832811232843,0.81097842161337,7.321067947270501,0.014311383910824177,0.014311383910824177,0.0,0.0,85.7935662378552,3.0499149267734187
Arkansas,2021,0.08955558043210567,0.06716668532407925,0.9739169371991492,1.0709354826672637,10.828762267248777,0.011194447554013208,0.0,0.0,0.0,83.6449121235867,3.31355647598791
California,2021,1.609312348349962,0.9011120288310122,3.8750960986107503,0.46756082434745827,3.8388001177475912,0.036010185738251675,0.00428692687360139,0.033723824738997606,0.0,87.20352328229986,2.030574362462525
Colorado,2021,0.7070649162032525,0.30766878786141527,2.170880391369986,1.0281106078847293,6.625389363450476,0.011465917560052743,0.0019109862600087905,0.0,0.0,85.16501366355176,3.9824953658583198
Connecticut,2021,0.46658480968251187,0.3227503946676022,1.9435186809331695,0.308717768812489,4.935976144536046,0.014032625855113138,0.0,0.0,0.0,90.45430626205929,1.55411331345378
Delaware,2021,0.33174831361273915,0.22116554240849276,1.8467322791109144,0.45338936193741014,7.453278779166206,0.011058277120424639,0.0,0.0,0.0,88.06811898706182,1.614508459581997
District of Columbia,2021,1.1522890065400186,0.7785736530675802,5.014014325755216,0.09342883836810963,5.418872625350358,0.03114294612270321,0.0,0.0,0.0,86.85767673621925,0.6540018685767673
Florida,2021,0.5421898571930899,0.1826204330713127,1.6277038599834395,0.733317453295675,6.548246957271356,0.003402865212508933,0.0005671442020848221,0.0,0.0,88.45124261294677,1.9107088168237658
Georgia,2021,0.3648655899554649,0.14594623598218598,1.3757579009497236,0.7533401298492247,7.996995224553308,0.007511938616730161,0.003219402264312926,0.0,0.0,87.1717551108011,2.180608467027955
Hawaii,2021,1.3190896423594984,0.41802136553646074,2.675336739433349,0.26010218300046445,3.9201114723641433,0.009289363678588016,0.0,0.0,0.0,89.93961913608918,1.4584300975383186
Idaho,2021,0.1860020194504969,0.1328585853217835,1.6155603975128874,1.7749906998990275,7.041505022054525,0.01594303023861402,0.0053143434128713396,0.0,0.0,82.13317744592655,7.094648456183239
Illinois,2021,0.3661680761629598,0.18358563818581275,2.149858047170474,0.4825393003681745,8.249315315857586,0.008025601669325148,0.0010032002086656435,0.0,0.0,86.85506766585408,1.7044371545229282
Indiana,2021,0.1722966816321797,0.12425241463859114,1.461208396149832,0.6809032322194795,9.731449114494458,0.013253590894783056,0.001656698861847882,0.0,0.0,85.30342439654744,2.511555474561389
Iowa,2021,0.12126773950378551,0.11799023303071024,1.392940251056996,1.0193045131264133,11.261512241486676,0.009832519419225852,0.0,0.0,0.0,82.77014847104323,3.307004031332962
Kansas,2021,0.1748999183800381,0.12825994014536127,1.4885926386567687,0.8317462785184033,10.14030860118932,0.01554665941155894,0.003886664852889735,0.0,0.0,83.87811419021338,3.338645108632283
Kentucky,2021,0.10531066646607493,0.07772930143924578,1.2110726643598615,0.6795045383882453,9.172057569831003,0.015044380923724988,0.0,0.0,0.0,85.82568577303043,2.913595105561406
Louisiana,2021,0.08422604163924934,0.05264127602453083,0.6843365883189009,1.4318427078672387,10.875687626668071,0.007896191403679625,0.0,0.0,0.0,83.83649619666781,3.026873371410523
Maine,2021,0.24473813020068524,0.34263338228095935,2.080274106705825,0.742372328275412,9.153206069505629,0.008157937673356175,0.0,0.0,0.0,85.19334312285855,2.235274922499592
Maryland,2021,0.5100516028770099,0.34269092068299095,2.60803729752346,0.5518917734255145,6.917574864019446,0.00796955629495328,0.0,0.0,0.0,87.27859576418084,1.783188220995796
Massachusetts,2021,0.5656108597285068,0.4116905274089459,2.5739930272234997,0.3245308211557006,5.691343372153401,0.007417847340701729,0.0,0.0,0.0,89.31829982938952,1.107113715599733
Michigan,2021,0.20966621139146477,0.2060719334818968,1.274770565260106,0.6242062636283037,10.929001030359666,0.005990463182613279,0.001198092636522656,0.0,0.0,84.67399899360218,2.0750964464572403
Minnesota,2021,0.28959206131629245,0.17182462304766685,1.8379442824874026,0.7741761105855551,10.593277602949978,0.0057918412263258485,0.0,0.0,0.0,83.84269359229299,2.4846998860937894
Mississippi,2021,0.04780114722753346,0.0404471245771437,0.6876011178114428,1.0075011031033976,11.21488454184439,0.007354022650389763,0.0,0.0,0.0,84.1998823356376,2.7945286071481097
Missouri,2021,0.1812513593851954,0.13050097875734068,1.5515116363372725,1.0113825853693903,10.920394402958022,0.03262524468933517,0.001812513593851954,0.0,0.0,83.05118538389038,3.119335895019213
Montana,2021,0.16369961121342336,0.11254348270922858,1.4221403724166155,2.813587067730714,10.282381829343155,0.01023122570083896,0.0,0.0,0.0,77.9414773889912,7.253939021894823
Nebraska,2021,0.14200063111391606,0.10518565267697486,1.2464499842221521,1.1360050489113285,10.650047333543705,0.010518565267697486,0.0,0.0,0.0,82.82844220048385,3.881350583780372
Nevada,2021,0.7088731361525299,0.2566609630897091,2.04513973763546,0.8677584942556832,5.442842010918276,0.012221950623319482,0.0040739835411064945,0.0,0.0,87.21176566446671,3.4506640593172
New Hampshire,2021,0.2929329915781765,0.25631636763090443,1.9772976931526913,0.8275357012083486,7.528377883559136,0.014646649578908825,0.0,0.0,0.0,86.9571585499817,2.1457341633101428
New Jersey,2021,0.6773416465920363,0.26215105568938646,1.7216947711492137,0.33867082329601816,5.841008927306221,0.007085163667280714,0.001417032733456143,0.0,0.0,89.92631429786027,1.2243162817061073
New Mexico,2021,0.22354694485842028,0.14903129657228018,1.7457951884181395,1.3412816691505216,8.351075154353843,0.010645092612305727,0.0053225463061528635,0.0,0.0,83.51075154353843,4.6625505641899085
New York,2021,0.45951162502434795,0.39487896871071126,1.9619995396029961,0.38071290705292793,5.876259451419262,0.007968409682503143,0.0008853788536114603,0.0,0.0,89.56846634674977,1.3493173729038657
North Carolina,2021,0.2852033771701487,0.15278752348400823,1.7157473007537518,0.6903732542610743,7.783109622218701,0.009054075465719007,0.0022635188664297517,0.0,0.0,86.98476651802893,2.3766948097512395
North Dakota,2021,0.052096900234436055,0.052096900234436055,0.7033081531648866,2.083876009377442,12.464183381088825,0.013024225058609014,0.0,0.0,0.0,79.05704610575671,5.574368325084658
Ohio,2021,0.20527916029203863,0.1268470282936654,1.391444119526696,0.5286906675445902,8.473575149602029,0.011619575110870112,0.0009682979259058427,0.0,0.0,87.33272653329976,1.9288494684044386
Oklahoma,2021,0.17421602787456447,0.169308534131619,0.94960003925995,1.2440496638366785,9.596604014329882,0.05888992491534573,0.007361240614418217,0.0,0.0,84.15615645090053,3.643814104137017
Oregon,2021,0.8143191163428203,0.45419119030342125,3.3110269020935794,1.179822086054449,5.205729796554597,0.008062565508344756,0.0026875218361149186,0.0,0.0,83.17073826224838,5.853422559058292
Pennsylvania,2021,0.262071932878293,0.17406270168782148,1.644794742915257,0.5730378830846258,7.070074905634546,0.01173456415872954,0.0009778803465607948,0.0,0.0,88.35637871350062,1.90686667579355
Rhode Island,2021,0.2856163601051068,0.27419170570090257,1.8622186678852966,0.2856163601051068,5.038272592254085,0.011424654404204274,0.0,0.0,0.0,90.95167371187021,1.290985947675083
South Carolina,2021,0.15354608457484334,0.09752251317591402,1.1910196289994603,0.6660580155206043,8.544632111881146,0.008299788355396936,0.002074947088849234,0.0,0.0,87.16022741420095,2.176619496202847
South Dakota,2021,0.07697382889817463,0.07697382889817463,0.9566747305915989,1.8583681548273587,11.546074334726192,0.010996261271167802,0.0,0.0,0.0,79.85484935122058,5.619089509566747
Tennessee,2021,0.19694572692344944,0.10170148193587965,1.2882187711878088,0.6198947470377425,8.249120201465793,0.008071546185387272,0.0016143092370774546,0.0,0.0,87.10974074193652,2.4246924740903366
Texas,2021,0.3290918853832761,0.12447727679515759,1.2394845176302132,1.5307450737914312,9.853637502644125,0.008949346697691068,0.006508615780138958,0.0,0.0,83.79476707291276,3.1123387083651983
Utah,2021,0.5669518606329245,0.2577053911967838,2.010102051334914,1.7730130914338726,6.535408720750438,0.0893378689482184,0.02405250317836649,0.0,0.0,83.45874995704911,5.284678555475381
Vermont,2021,0.5695142378559465,0.5360134003350084,2.6465661641541036,0.9380234505862647,7.035175879396985,0.016750418760469014,0.0,0.0,0.0,85.74539363484087,2.512562814070352
Virginia,2021,0.4049651096835468,0.20841852550488726,2.3282196045324435,0.4656439209064887,6.682583862074424,0.007914627550818506,0.001319104591803084,0.0,0.0,87.86555686000342,2.0353783851521587
Washington,2021,0.9785968561843512,0.3559865809173613,3.515916848566531,0.8643295586059389,5.2694803767890885,0.00878979212141633,0.001464965353569388,0.0,0.0,84.85079327873896,4.154641742722784
West Virginia,2021,0.06780580417683754,0.06780580417683754,0.9831841605641443,0.9425006780580417,8.801193382153512,0.013561160835367509,0.0,0.0,0.0,85.99810143748304,3.1258475725522104
Wisconsin,2021,0.16939890710382513,0.14025500910746813,1.703096539162113,0.7249544626593807,10.136612021857923,0.012750455373406192,0.0018214936247723133,0.0,0.0,84.50091074681238,2.610200364298725
Wyoming,2021,0.07965588657001753,0.06372470925601402,0.9080771068981999,2.7242313206945994,9.463119324518082,0.015931177314003505,0.0,0.0,0.0,76.8519993627529,9.893261111996177
Alabama,2020,0.06247845570492934,0.0452430196483971,0.78205791106515,0.0,12.228541882109617,0.3253188555670459,0.0,0.0,0.0,83.23638400551533,3.319975870389521
Alaska,2020,0.15660344527579606,0.06960153123368715,1.0788237341221507,0.0,11.136244997389943,0.46981033582738824,0.0,0.0,0.0,80.198364364016,6.8905515921350275
Arizona,2020,0.46585357963184626,0.1811652809679402,1.8666494128303839,0.0,9.459415741968877,0.22322150690692633,0.0,0.0,0.0,84.14803791530522,3.6556565623887933
Arkansas,2020,0.049437176756921206,0.0418314572558564,0.8518405841192577,0.0,14.937633100091269,0.2738059020383328,0.0,0.0,0.0,79.62047459689686,4.224977182841497
California,2020,1.2427387589560177,0.7757985904134086,3.5902965274612244,0.0,5.099232090886777,0.220028752761317,0.0,0.040908400247788024,0.0008766085767383147,86.61681685893615,2.4133034117605807
Colorado,2020,0.4839910647803425,0.2116236234667085,1.8908962652349415,0.0,8.758866637927657,0.22338049143708116,0.0,0.0,0.0,83.53842536348317,4.892816553670102
Connecticut,2020,0.310698380916215,0.2140366624089481,1.7122932992715847,0.0,6.880243035177962,0.06904408464804777,0.0,0.0,0.0,88.98401629440397,1.8296682431732663
Delaware,2020,0.20938946440379105,0.1653074718977298,1.631033722724267,0.0,9.885386819484241,0.11020498126515318,0.0,0.0,0.0,86.02600837557858,1.972669164646242
District of Columbia,2020,0.7568590350047304,0.5045726900031535,4.5096184169031845,0.0,6.906338694418164,0.06307158625039419,0.0,0.0,0.0,86.53421633554083,0.7253232418795332
Florida,2020,0.33808904173250304,0.13012361743656475,1.44355888093689,0.0,8.789153267032251,0.07609907984013384,0.0,0.0,0.0,86.70357375220745,2.5194023608142024
Georgia,2020,0.2611053087709162,0.10444212350836649,1.2110841981289304,0.0,10.215328548254483,0.23332814826337195,0.0,0.0,0.0,85.16588520255105,2.8088264705228774
Hawaii,2020,1.0091483542393662,0.30180137696878245,2.4898613599924553,0.0,4.970291426954636,0.08488163727247006,0.0,0.009431293030274452,0.0,89.43695180609261,1.6976327454494011
Idaho,2020,0.12558012558012557,0.09282009282009282,1.3595413595413597,0.0,8.533988533988534,0.5405405405405406,0.0,0.0,0.0,80.84630084630085,8.501228501228502
Illinois,2020,0.2563192554911471,0.12815962774557355,1.8790173114081785,0.0,11.383532473677985,0.11928703813241846,0.0,0.0,0.0,84.12792302535588,2.1057612681888087
Indiana,2020,0.1171391278155226,0.08869105391746711,1.2600823320726933,0.0,12.9589343686201,0.22423775896114329,0.0,0.0,0.0,82.27684996151143,3.074065397101643
Iowa,2020,0.07570271871502864,0.08557698637351063,1.1980778092291489,0.0,15.137252320452898,0.3126851425185965,0.0,0.0,0.0,79.06655256401817,4.124152458692647
Kansas,2020,0.12088126340417235,0.0935854942483915,1.3257945018522128,0.0,12.661337492688634,0.4133359329303958,0.0,0.0,0.0,81.37258724897642,4.012478065899786
Kentucky,2020,0.0661459790876943,0.05342559849390694,1.0507034370468364,0.0,11.672221232859286,0.2773042969445646,0.0,0.0,0.0,83.47876968478897,3.401429770778742
Louisiana,2020,0.0527273206612006,0.03163639239672036,0.5694550631409665,0.0,14.674013340012127,0.20300018454562233,0.0,0.0,0.0,80.12180011072736,4.347367588515989
Maine,2020,0.15662352650234937,0.2308136180034622,1.8465089440276976,0.0,12.241365097683621,0.0989201220014838,0.0,0.0,0.0,82.57357184073861,2.852196851042783
Maryland,2020,0.3751563151313047,0.24802000833680699,2.286369320550229,0.0,8.474364318466028,0.0854522717799083,0.0,0.0,0.0,86.2025844101709,2.3280533555648186
Massachusetts,2020,0.392325368505614,0.2914417023184561,2.2904328656565847,0.0,7.825956993666748,0.0392325368505614,0.0,0.0,0.0,87.75010742242233,1.4105031105797075
Michigan,2020,0.12585187471802056,0.14841022962030725,1.1089212357229359,0.0,16.0152446987866,0.1329755657397953,0.0,0.0,0.0,79.88744568185597,2.581150713556384
Minnesota,2020,0.2016715468595474,0.12992301576528534,1.625007271810584,0.0,14.016172506738545,0.17646260350210397,0.0,0.0,0.0,80.71515833155578,3.1356047237681555
Mississippi,2020,0.029621949864849853,0.02591920613174362,0.5850335098307846,0.0,14.107453623134743,0.1851371866553116,0.0,0.0,0.0,81.37890176620876,3.6879327581738073
Missouri,2020,0.12176947402857038,0.09632510632110793,1.4103449529279197,0.0,13.523681436516302,0.2544436770746247,0.0,0.0,0.0,80.73679619061467,3.856639162516812
Montana,2020,0.09433962264150944,0.06289308176100629,1.1740041928721174,0.0,13.689727463312368,0.37735849056603776,0.0,0.0,0.0,74.84276729559748,9.758909853249476
Nebraska,2020,0.09645268459972137,0.06966027221090987,1.082413460507984,0.0,14.08209195155932,0.38581073839888547,0.0,0.0,0.0,79.43950273282606,4.844068159897117
Nevada,2020,0.46171927468099394,0.1762928139691068,1.8007051712558766,0.0,7.710711887172598,0.2140698455339154,0.0,0.0,0.0,85.47683008730692,4.159670920080591
New Hampshire,2020,0.19812151452891108,0.18344584678602877,1.709715292045788,0.0,9.972116231288524,0.0880540064572938,0.0,0.0,0.0,85.08952157323158,2.7590255356618725
New Jersey,2020,0.43224182792794075,0.181996559127554,1.4872531316204802,0.0,7.797415080121141,0.041233595427336456,0.0,0.0,0.0,88.5427478636732,1.5171119421023445
New Mexico,2020,0.14163534346570789,0.10350275099417117,1.5525412649125674,0.0,10.780628643024459,0.32685079261317207,0.0,0.0,0.0,81.20607942474261,5.888761780247317
New York,2020,0.28683800691578754,0.28683800691578754,1.6955117770758361,0.0,8.97908546188838,0.05455201358521112,0.0,0.0,0.0,87.0262993497752,1.670875383843805
North Carolina,2020,0.18641473827140606,0.10701586826691828,1.5350448200867635,0.0,10.112424197093311,0.2266895274041172,0.0,0.0,0.0,84.8831455761021,2.949265272775393
North Dakota,2020,0.02600442075152776,0.03900663112729164,0.5720972565336108,0.0,17.630997269535822,0.4810817839032635,0.0,0.0,0.0,73.74853725133272,7.502275386815758
Ohio,2020,0.14149792632349353,0.09270553793608198,1.2110270797755551,0.0,11.256404000975847,0.13759453525250062,0.0,0.0,0.0,84.80995364723103,2.350817272505489
Oklahoma,2020,0.08627033061835529,0.04567252797442339,0.7637461622389689,0.0,14.566999061175814,0.3755296744563701,0.0,0.0,0.0,79.3204942782472,4.841287965288879
Oregon,2020,0.631578947368421,0.3268698060941828,2.9390581717451525,0.0,6.149584487534626,0.30193905817174516,0.0,0.0,0.0,82.83102493074792,6.81994459833795
Pennsylvania,2020,0.17230514749320627,0.12602890788074514,1.3863179866881965,0.0,9.38521523374424,0.09452168091055885,0.0,0.0,0.0,86.4627230120909,2.3728880311921547
Rhode Island,2020,0.1827318410232983,0.1827318410232983,1.6103243490178165,0.0,6.749657377798081,0.057103700319780716,0.0,0.0,0.0,89.69849246231156,1.518958428506167
South Carolina,2020,0.0932954497264747,0.06361053390441457,1.0538145116831348,0.0,10.932530427038719,0.2586828378779526,0.0,0.0,0.0,84.90097960222212,2.697086637547178
South Dakota,2020,0.04417448923246825,0.05521811154058532,0.7951408061844285,0.0,15.394809497515185,0.45278851463279957,0.0,0.0,0.0,76.02429596907785,7.233572611816676
Tennessee,2020,0.12712071578741505,0.07007936895972881,1.1196401505891556,0.0,10.407601166902982,0.268909206473378,0.0,0.0,0.0,85.04701836731368,2.959631023973663
Texas,2020,0.21441510270976327,0.08379440795553968,1.0774153532714734,0.0,13.349599306642348,0.1790900091598789,0.0,0.00041075690174284155,0.0,80.548196161066,4.547078902293256
Utah,2020,0.39381153305203936,0.1828410689170183,1.751054852320675,0.0,8.146976090014064,0.30590717299578063,0.0,0.0,0.0,82.48945147679325,6.729957805907174
Vermont,2020,0.3676470588235294,0.3843582887700535,2.322860962566845,0.0,9.82620320855615,0.08355614973262032,0.0,0.0,0.0,83.72326203208557,3.2921122994652405
Virginia,2020,0.2679598452368504,0.14639757398305972,2.0626372477256094,0.0,8.084544598975217,0.15946878594583289,0.0,0.0,0.0,86.877810310572,2.4011816375614345
Washington,2020,0.7496140600878756,0.273126707041919,3.1365039781498636,0.0,6.293789336183352,0.2775798598741242,0.0,0.0,0.0,84.42584016150101,4.8435458971618575
West Virginia,2020,0.04085801838610827,0.047667688117126315,0.8103506979911475,0.0,12.134831460674157,0.19067075246850526,0.0,0.0,0.0,82.83963227783453,3.9359891045284305
Wisconsin,2020,0.11394671634502342,0.10671200419613304,1.49215938070864,0.0,13.668179927291144,0.1573549892383657,0.0,0.0,0.0,81.29284306100672,3.1688039212139847
Wyoming,2020,0.04841833440929632,0.04841833440929632,0.7585539057456424,0.0,12.443511943189154,0.5810200129115558,0.0,0.0,0.0,73.6281471917366,12.49193027759845
Alabama,2019,0.04396667326166766,0.03957000593550089,0.7408384444591,0.0,11.956736793510519,0.3495350524302579,0.0,0.0,0.0,83.68396755259513,3.1853854778078214
Alaska,2019,0.11906786868515053,0.0680387821058003,0.9865623405341044,0.0,10.88620513692805,0.5443102568464024,0.0,0.0,0.0,80.57492770879401,6.82088790610648
Arizona,2019,0.31869514766208507,0.15689607269518036,1.7667151519113535,0.0,9.340219327634955,0.23370977495219572,0.0,0.0,0.0,84.77127494402406,3.4124895811201728
Arkansas,2019,0.03490807540144287,0.03878675044604763,0.8184004344116049,0.0,14.855325420836243,0.31029400356838105,0.0,0.0,0.0,79.86191916841207,4.080366146924211
California,2019,1.0427911137617416,0.7374384970925898,3.4417772476517077,0.0,5.065454003280155,0.2272252870135679,0.0,0.037870881168927985,0.0008945877441479052,87.10332488444908,2.3432234978380797
Colorado,2019,0.3709571467212798,0.17968236794311992,1.785231268596159,0.0,8.649870551412342,0.2434406275358399,0.0,0.0,0.0,84.00440511611733,4.766412921673944
Connecticut,2019,0.23429541595925296,0.1935483870967742,1.6095076400679118,0.0,6.682512733446519,0.07809847198641766,0.0,0.0,0.0,89.39898132427844,1.8030560271646858
Delaware,2019,0.14637991217205268,0.14637991217205268,1.486319108208535,0.0,9.627294223623466,0.11259993244004053,0.0,0.0,0.0,86.54430807341515,1.9367188379686973
District of Columbia,2019,0.5484460694698354,0.39609993906154783,4.174283973187081,0.0,6.855575868372943,0.06093845216331505,0.0,0.0,0.0,87.23339427178549,0.7312614259597806
Florida,2019,0.2380108669974014,0.12048192771084339,1.3896763524686984,0.0,8.779825183085283,0.08386487124970471,0.0,0.0,0.0,86.97554925584691,2.412591542641153
Georgia,2019,0.21513168323558052,0.09511084943046717,1.1526529133358998,0.0,10.08175003962952,0.24909984374646166,0.0,0.0,0.0,85.51710863017732,2.6891460404447565
Hawaii,2019,0.8126327454058547,0.267799427463293,2.3824914581217103,0.0,5.134361436882445,0.0923446301597562,0.0,0.0,0.0,89.65740142210731,1.652968879859636
Idaho,2019,0.08964589870013448,0.08404303003137606,1.2270282384580906,0.0,8.325862841774988,0.5883012102196324,0.0,0.0,0.0,81.43769610040341,8.24742268041237
Illinois,2019,0.1882908459429664,0.11316962761338913,1.72973922205637,0.0,11.25452434610394,0.1307304318982254,0.0,0.0,0.0,84.54454102886801,2.0390044975170976
Indiana,2019,0.08640992189220786,0.07963267311634842,1.1673811016417885,0.0,12.624320157232171,0.24567526812490467,0.0,0.0,0.0,82.8162857288084,2.980295149184189
Iowa,2019,0.05307855626326964,0.07961783439490447,1.0980626326963905,0.0,14.891852441613587,0.33837579617834396,0.0,0.0,0.0,79.54816878980891,3.990843949044586
Kansas,2019,0.09006186858798654,0.08223040175424857,1.2412874931474667,0.0,12.275824261884251,0.4424778761061947,0.0,0.0,0.0,81.9993734826533,3.868744615866552
Kentucky,2019,0.048288306605332044,0.04574681678399878,0.965766132106641,0.0,11.233385010293034,0.3049787785599919,0.0,0.0,0.0,84.12077159630975,3.2810633593412457
Louisiana,2019,0.03705860553761449,0.02647043252686749,0.5241145640319762,0.0,14.675207792895337,0.22499867647837365,0.0,0.0,0.0,80.21599872941924,4.296151199110594
Maine,2019,0.10822510822510822,0.18315018315018314,1.7149517149517148,0.0,11.763236763236764,0.10822510822510822,0.0,0.0,0.0,83.4165834165834,2.7056277056277054
Maryland,2019,0.28056452984186364,0.21254888624383608,2.1403672844754293,0.0,8.514708382928074,0.09352150994728788,0.0,0.0,0.0,86.48401632375446,2.274273082809046
Massachusetts,2019,0.2697325630332479,0.24677660022190762,2.150208516662203,0.0,7.653900600681027,0.04399892872173547,0.0,0.0,0.0,88.2465470405938,1.3888357500860848
Michigan,2019,0.07779624456310336,0.14616264130037604,1.0196022961679456,0.0,15.95765998326202,0.1544137581479779,0.0,0.0,0.0,79.99339910652192,2.6509659700366583
Minnesota,2019,0.14994839438375104,0.11294814122412417,1.5072734708184845,0.0,13.721251776985843,0.19668555626959552,0.0,0.0,0.0,81.2915035734455,3.0203890868727
Mississippi,2019,0.018871485185884128,0.022645782223060955,0.543498773353463,0.0,13.832798641253067,0.21136063408190223,0.0,0.0,0.0,81.78146820154745,3.589356482355161
Missouri,2019,0.0861568758461836,0.08791517943488122,1.5156576934573525,0.0,13.442230935593338,0.27957027060292233,0.0,0.0,0.0,80.72723436428534,3.861234680779983
Montana,2019,0.07342914087905171,0.05244938634217979,1.1014371131857759,0.0,13.531941676282388,0.4091052134690024,0.0,0.0,0.0,75.29633903283332,9.535298437008286
Nebraska,2019,0.07031968410234218,0.05950127116352032,0.9844755774327906,0.0,13.896251419916696,0.41650889814464215,0.0,0.0,0.0,79.86693352085248,4.706009628387515
Nevada,2019,0.3330944048572754,0.1517898553779989,1.6907703335160433,0.0,7.644305772230889,0.24033393768183162,0.0,0.0,0.0,85.91305814394738,4.026647552388582
New Hampshire,2019,0.1405117586155894,0.16269782576541933,1.6195829019375834,0.0,9.843218458807868,0.0961396243159296,0.0,0.0,0.0,85.54947492974412,2.5883745008134893
New Jersey,2019,0.2808988764044944,0.16269885415507843,1.3891979085549004,0.0,7.802592056958504,0.04588942040271443,0.0,0.0,0.0,88.77656024029369,1.5421626432306152
New Mexico,2019,0.10408107367844426,0.08764721993974253,1.4680909339906874,0.0,10.632703368940016,0.35058887975897013,0.0,0.0,0.0,81.64338537387017,5.713503149821967
New York,2019,0.20193151887620722,0.24582967515364354,1.6049165935030727,0.0,9.023705004389816,0.061457418788410885,0.0,0.0,0.0,87.22827041264267,1.6338893766461808
North Carolina,2019,0.13540329170071205,0.0945488502392903,1.477763511147426,0.0,9.879771215127816,0.2404575697443679,0.0,0.0,0.0,85.34025913388584,2.8317964281545467
North Dakota,2019,0.02615062761506276,0.02615062761506276,0.5230125523012552,0.0,17.756276150627613,0.5230125523012552,0.0,0.0,0.0,73.73169456066945,7.413702928870293
Ohio,2019,0.09957242429567152,0.0839532204845858,1.1177492727308225,0.0,11.005681485386283,0.15423963763447157,0.0,0.0,0.0,85.2789004080517,2.2599035514164667
Oklahoma,2019,0.08321503744676685,0.03916001762200793,0.6975378138920163,0.0,15.211219345048704,0.3842576729159528,0.0,0.0,0.0,79.01023055460374,4.574379558470802
Oregon,2019,0.5033467202141901,0.2784471218206158,2.7309236947791167,0.0,5.954484605087015,0.3239625167336011,0.0,0.0,0.0,83.68942436412316,6.519410977242303
Pennsylvania,2019,0.11996760874563868,0.1119697681625961,1.2626590820478472,0.0,9.315484819098844,0.10497165765243385,0.0,0.0,0.0,86.74557869375269,2.339368370539954
Rhode Island,2019,0.12517068730086484,0.14792899408284024,1.49066909421939,0.0,6.5657715065999085,0.056895766954938545,0.0,0.0,0.0,90.12289485662266,1.49066909421939
South Carolina,2019,0.06475984889368593,0.05612520237452779,1.0037776578521318,0.0,10.659471127900702,0.28062601187263897,0.0,0.0,0.0,85.36643281165678,2.5688073394495414
South Dakota,2019,0.03351206434316354,0.044682752457551385,0.7372654155495978,0.0,15.30384271671135,0.5026809651474531,0.0,0.0,0.0,76.31814119749777,7.059874888293119
Tennessee,2019,0.09442557773544272,0.059637206990805935,1.065186780419117,0.0,10.13666859935393,0.288246500455562,0.0,0.0,0.0,85.49490598856954,2.860929346475607
Texas,2019,0.16058009559533817,0.07569009714259428,1.0228617547557217,0.0,13.384601874270805,0.197797878168216,0.0,0.0004181773322795265,0.0,80.68271631267956,4.475333810055492
Utah,2019,0.28866276971927546,0.1587645233456015,1.6345529335353972,0.0,8.302662914050659,0.33196218517716675,0.0,0.0,0.0,82.66940896297899,6.613985711192899
Vermont,2019,0.280945298297802,0.3305238803503553,2.1979838043298625,0.0,9.766980664353,0.09915716410510658,0.0,0.0,0.0,84.11832754916543,3.2060816393984464
